foreign_worker,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents,sex,Y
1,20.0,7057.0,3.0,4.0,36.0,2.0,2.0,1,1
1,36.0,2712.0,2.0,2.0,41.0,1.0,2.0,1,0
1,18.0,1055.0,4.0,1.0,30.0,2.0,1.0,0,1
1,48.0,10222.0,4.0,3.0,37.0,1.0,1.0,1,1
1,36.0,2323.0,4.0,4.0,24.0,1.0,1.0,1,1
1,12.0,709.0,4.0,4.0,57.0,1.0,1.0,1,0
1,24.0,1287.0,4.0,4.0,37.0,2.0,1.0,0,1
1,12.0,1107.0,2.0,2.0,20.0,1.0,2.0,1,1
1,48.0,6110.0,1.0,3.0,31.0,1.0,1.0,1,1
1,24.0,1553.0,3.0,2.0,23.0,2.0,1.0,0,1
1,12.0,2969.0,4.0,3.0,25.0,2.0,1.0,0,0
1,24.0,1376.0,4.0,1.0,28.0,1.0,1.0,0,1
1,15.0,1308.0,4.0,4.0,38.0,2.0,1.0,1,1
1,9.0,1244.0,4.0,4.0,41.0,2.0,1.0,0,1
1,6.0,518.0,3.0,1.0,29.0,1.0,1.0,0,1
1,21.0,2476.0,4.0,4.0,46.0,1.0,1.0,1,1
1,24.0,3660.0,2.0,4.0,28.0,1.0,1.0,0,1
1,12.0,1262.0,2.0,4.0,49.0,1.0,1.0,1,1
1,6.0,783.0,1.0,2.0,26.0,1.0,2.0,1,1
1,18.0,1149.0,4.0,3.0,46.0,2.0,1.0,1,1
0,24.0,1747.0,4.0,1.0,24.0,1.0,1.0,1,1
1,24.0,3758.0,1.0,4.0,23.0,1.0,1.0,0,1
1,18.0,6761.0,2.0,4.0,68.0,2.0,1.0,1,0
1,9.0,1980.0,2.0,2.0,19.0,2.0,1.0,0,0
1,6.0,1169.0,4.0,4.0,67.0,2.0,1.0,1,1
1,12.0,2171.0,2.0,2.0,29.0,1.0,1.0,0,1
1,12.0,2133.0,4.0,4.0,52.0,1.0,1.0,0,1
1,36.0,6614.0,4.0,4.0,34.0,2.0,1.0,1,1
1,4.0,1503.0,2.0,1.0,42.0,2.0,2.0,1,1
1,36.0,1842.0,4.0,4.0,34.0,1.0,1.0,0,0
1,6.0,2978.0,1.0,2.0,32.0,1.0,1.0,1,1
1,42.0,7174.0,4.0,3.0,30.0,1.0,1.0,0,0
1,24.0,4042.0,3.0,4.0,43.0,2.0,1.0,1,1
1,15.0,2186.0,1.0,4.0,33.0,1.0,1.0,0,1
0,10.0,1597.0,3.0,2.0,40.0,1.0,2.0,1,1
1,24.0,2424.0,4.0,4.0,53.0,2.0,1.0,1,1
1,48.0,7119.0,3.0,4.0,53.0,2.0,2.0,1,0
1,27.0,8613.0,2.0,2.0,27.0,2.0,1.0,1,1
1,24.0,6967.0,4.0,4.0,36.0,1.0,1.0,1,1
1,24.0,6314.0,4.0,2.0,27.0,2.0,1.0,1,1
1,12.0,1101.0,3.0,2.0,27.0,2.0,1.0,1,1
1,18.0,2775.0,2.0,2.0,31.0,2.0,1.0,1,0
1,36.0,1819.0,4.0,4.0,37.0,1.0,1.0,1,0
1,12.0,4675.0,1.0,4.0,20.0,1.0,1.0,0,1
1,6.0,2978.0,1.0,2.0,32.0,1.0,1.0,1,1
1,15.0,950.0,4.0,3.0,33.0,2.0,2.0,1,0
1,21.0,3652.0,2.0,3.0,27.0,2.0,1.0,1,1
1,18.0,1817.0,4.0,2.0,28.0,2.0,1.0,0,1
1,36.0,3249.0,2.0,4.0,39.0,1.0,2.0,1,1
1,12.0,1344.0,4.0,2.0,43.0,2.0,2.0,1,1
1,27.0,5117.0,3.0,4.0,26.0,2.0,1.0,1,1
1,48.0,7685.0,2.0,4.0,37.0,1.0,1.0,0,0
1,48.0,6224.0,4.0,4.0,50.0,1.0,1.0,1,0
1,15.0,1512.0,3.0,3.0,61.0,2.0,1.0,1,0
1,48.0,3979.0,4.0,1.0,41.0,2.0,2.0,1,1
1,11.0,1393.0,4.0,4.0,35.0,2.0,1.0,0,1
1,12.0,888.0,4.0,4.0,41.0,1.0,2.0,1,0
1,24.0,3430.0,3.0,2.0,31.0,1.0,2.0,1,1
1,6.0,518.0,3.0,1.0,29.0,1.0,1.0,0,1
1,9.0,2507.0,2.0,4.0,51.0,1.0,1.0,1,1
1,24.0,2397.0,3.0,2.0,35.0,2.0,1.0,1,0
1,15.0,1403.0,2.0,4.0,28.0,1.0,1.0,0,1
1,7.0,846.0,3.0,4.0,36.0,1.0,1.0,1,1
1,48.0,4308.0,3.0,4.0,24.0,1.0,1.0,0,0
1,15.0,2511.0,1.0,4.0,23.0,1.0,1.0,0,1
1,30.0,8072.0,2.0,3.0,25.0,3.0,1.0,1,1
1,24.0,1525.0,4.0,3.0,34.0,1.0,2.0,0,1
1,24.0,3758.0,1.0,4.0,23.0,1.0,1.0,0,1
1,36.0,9055.0,2.0,4.0,35.0,1.0,2.0,1,1
1,15.0,1520.0,4.0,4.0,63.0,1.0,1.0,1,1
1,15.0,3643.0,1.0,4.0,27.0,2.0,1.0,0,1
1,21.0,3160.0,4.0,3.0,41.0,1.0,1.0,1,1
1,12.0,1082.0,4.0,4.0,48.0,2.0,1.0,1,0
1,21.0,3414.0,2.0,1.0,26.0,2.0,1.0,1,0
1,18.0,2039.0,1.0,4.0,20.0,1.0,1.0,0,0
1,6.0,14555.0,1.0,2.0,23.0,1.0,1.0,1,0
1,12.0,707.0,4.0,2.0,30.0,2.0,1.0,1,1
1,7.0,2415.0,3.0,2.0,34.0,1.0,1.0,1,1
1,12.0,900.0,4.0,2.0,23.0,1.0,1.0,1,0
1,24.0,1258.0,3.0,3.0,57.0,1.0,1.0,0,1
1,24.0,1311.0,4.0,3.0,26.0,1.0,1.0,1,1
1,24.0,1967.0,4.0,4.0,20.0,1.0,1.0,0,1
1,9.0,1136.0,4.0,3.0,32.0,2.0,2.0,1,0
1,9.0,654.0,4.0,3.0,28.0,1.0,1.0,1,0
1,24.0,3235.0,3.0,2.0,26.0,1.0,1.0,1,1
1,12.0,4843.0,3.0,4.0,43.0,2.0,1.0,1,0
1,12.0,1372.0,2.0,3.0,36.0,1.0,1.0,1,0
1,12.0,958.0,2.0,3.0,47.0,2.0,2.0,1,1
1,30.0,8386.0,2.0,2.0,49.0,1.0,1.0,1,0
1,9.0,1244.0,4.0,4.0,41.0,2.0,1.0,0,1
1,9.0,1670.0,4.0,2.0,22.0,1.0,1.0,0,0
1,24.0,4736.0,2.0,4.0,25.0,1.0,1.0,0,0
1,12.0,2762.0,1.0,2.0,25.0,1.0,1.0,0,0
1,36.0,14318.0,4.0,2.0,57.0,1.0,1.0,1,0
1,18.0,1149.0,4.0,3.0,46.0,2.0,1.0,1,1
1,24.0,2603.0,2.0,4.0,28.0,1.0,1.0,0,1
1,24.0,3235.0,3.0,2.0,26.0,1.0,1.0,1,1
1,24.0,3488.0,3.0,4.0,23.0,1.0,1.0,0,1
1,27.0,8318.0,2.0,4.0,42.0,2.0,1.0,0,0
1,30.0,1715.0,4.0,1.0,26.0,1.0,1.0,0,1
1,12.0,1393.0,4.0,4.0,47.0,3.0,2.0,1,1
1,12.0,1574.0,4.0,2.0,50.0,1.0,1.0,1,1
1,18.0,1216.0,4.0,3.0,23.0,1.0,1.0,0,0
1,9.0,3195.0,1.0,2.0,33.0,1.0,1.0,0,1
1,9.0,2134.0,4.0,4.0,48.0,3.0,1.0,1,1
1,27.0,2528.0,4.0,1.0,32.0,1.0,2.0,0,1
1,11.0,1322.0,4.0,4.0,40.0,2.0,1.0,0,1
1,36.0,3835.0,2.0,4.0,45.0,1.0,1.0,0,1
1,18.0,1217.0,4.0,3.0,47.0,1.0,1.0,1,0
1,12.0,701.0,4.0,2.0,40.0,1.0,1.0,1,1
1,24.0,11328.0,2.0,3.0,29.0,2.0,1.0,1,0
1,9.0,458.0,4.0,3.0,24.0,1.0,1.0,1,1
1,6.0,14896.0,1.0,4.0,68.0,1.0,1.0,1,0
0,10.0,1597.0,3.0,2.0,40.0,1.0,2.0,1,1
1,48.0,7685.0,2.0,4.0,37.0,1.0,1.0,0,0
1,24.0,1597.0,4.0,4.0,54.0,2.0,2.0,1,1
1,9.0,1391.0,2.0,1.0,27.0,1.0,1.0,1,1
1,6.0,448.0,4.0,4.0,23.0,1.0,1.0,0,0
1,15.0,3556.0,3.0,2.0,29.0,1.0,1.0,1,1
1,10.0,1275.0,4.0,2.0,23.0,1.0,1.0,0,1
1,18.0,2389.0,4.0,1.0,27.0,1.0,1.0,0,1
1,24.0,1358.0,4.0,3.0,40.0,1.0,1.0,1,0
1,24.0,3758.0,1.0,4.0,23.0,1.0,1.0,0,1
1,36.0,3804.0,4.0,1.0,42.0,1.0,1.0,0,0
1,24.0,2223.0,4.0,4.0,52.0,2.0,1.0,1,1
1,12.0,701.0,4.0,2.0,32.0,2.0,1.0,1,1
1,48.0,7685.0,2.0,4.0,37.0,1.0,1.0,0,0
1,9.0,2697.0,1.0,2.0,32.0,1.0,2.0,1,1
0,9.0,959.0,1.0,2.0,29.0,1.0,1.0,0,0
1,12.0,1330.0,4.0,1.0,26.0,1.0,1.0,1,1
1,15.0,2788.0,2.0,3.0,24.0,2.0,1.0,0,1
1,9.0,2136.0,3.0,2.0,25.0,1.0,1.0,1,1
1,18.0,1820.0,2.0,2.0,30.0,1.0,1.0,1,1
1,18.0,1131.0,4.0,2.0,33.0,1.0,1.0,0,0
1,48.0,6681.0,4.0,4.0,38.0,1.0,2.0,1,1
1,12.0,6078.0,2.0,2.0,32.0,1.0,1.0,1,1
0,8.0,3398.0,1.0,4.0,39.0,2.0,1.0,1,1
1,12.0,609.0,4.0,1.0,26.0,1.0,1.0,0,0
1,33.0,7253.0,3.0,2.0,35.0,2.0,1.0,1,1
1,24.0,6313.0,3.0,4.0,41.0,1.0,2.0,1,1
1,36.0,2394.0,4.0,4.0,25.0,1.0,1.0,0,1
1,18.0,2462.0,2.0,2.0,22.0,1.0,1.0,1,0
1,24.0,3972.0,2.0,4.0,25.0,1.0,1.0,0,1
1,15.0,3812.0,1.0,4.0,23.0,1.0,1.0,0,1
1,24.0,1393.0,2.0,2.0,31.0,1.0,1.0,1,1
1,30.0,2150.0,4.0,2.0,24.0,1.0,1.0,0,0
1,18.0,1301.0,4.0,2.0,32.0,1.0,1.0,1,1
1,12.0,841.0,2.0,4.0,23.0,1.0,1.0,0,1
1,15.0,2631.0,3.0,2.0,25.0,1.0,1.0,0,1
1,21.0,2767.0,4.0,2.0,61.0,2.0,1.0,1,0
1,9.0,1236.0,1.0,4.0,23.0,1.0,1.0,0,1
1,24.0,4151.0,2.0,3.0,35.0,2.0,1.0,1,1
1,24.0,2679.0,4.0,1.0,29.0,1.0,1.0,0,1
1,36.0,7678.0,2.0,4.0,40.0,2.0,1.0,0,1
1,18.0,2249.0,4.0,3.0,30.0,1.0,2.0,1,1
0,24.0,7721.0,1.0,2.0,30.0,1.0,1.0,0,1
1,26.0,7966.0,2.0,3.0,30.0,2.0,1.0,1,1
1,24.0,6579.0,4.0,2.0,29.0,1.0,1.0,1,1
1,21.0,2606.0,4.0,4.0,28.0,1.0,1.0,0,1
1,33.0,4281.0,1.0,4.0,23.0,2.0,1.0,0,0
1,6.0,518.0,3.0,1.0,29.0,1.0,1.0,0,1
1,24.0,1659.0,4.0,2.0,29.0,1.0,1.0,0,0
1,30.0,6187.0,1.0,4.0,24.0,2.0,1.0,1,1
1,24.0,8648.0,2.0,2.0,27.0,2.0,1.0,1,0
1,24.0,2028.0,2.0,2.0,30.0,2.0,1.0,1,1
1,36.0,3835.0,2.0,4.0,45.0,1.0,1.0,0,1
1,27.0,2520.0,4.0,2.0,23.0,2.0,1.0,1,0
1,13.0,2101.0,2.0,4.0,23.0,1.0,1.0,0,1
1,24.0,937.0,4.0,3.0,27.0,2.0,1.0,1,1
1,18.0,2238.0,2.0,1.0,25.0,2.0,1.0,0,1
1,24.0,1311.0,4.0,3.0,26.0,1.0,1.0,1,1
1,12.0,2028.0,4.0,2.0,30.0,1.0,1.0,1,1
1,36.0,8065.0,3.0,2.0,25.0,2.0,1.0,0,0
1,9.0,2406.0,2.0,3.0,31.0,1.0,1.0,1,1
1,48.0,8487.0,1.0,2.0,24.0,1.0,1.0,0,1
1,21.0,1647.0,4.0,2.0,40.0,2.0,2.0,1,0
1,30.0,1919.0,4.0,3.0,30.0,2.0,1.0,1,0
1,30.0,5771.0,4.0,2.0,25.0,2.0,1.0,0,1
1,21.0,3275.0,1.0,4.0,36.0,1.0,1.0,1,1
1,15.0,1471.0,4.0,4.0,35.0,2.0,1.0,1,1
1,9.0,1126.0,2.0,4.0,49.0,1.0,1.0,1,1
1,36.0,8947.0,3.0,2.0,31.0,1.0,2.0,1,1
1,6.0,3676.0,1.0,3.0,37.0,3.0,2.0,1,1
1,30.0,8386.0,2.0,2.0,49.0,1.0,1.0,1,0
1,15.0,2221.0,2.0,4.0,20.0,1.0,1.0,0,1
1,27.0,2570.0,3.0,3.0,21.0,1.0,1.0,0,0
1,18.0,3001.0,2.0,4.0,40.0,1.0,1.0,0,1
1,12.0,717.0,4.0,4.0,52.0,3.0,1.0,1,1
1,39.0,14179.0,4.0,4.0,30.0,2.0,1.0,1,1
1,24.0,1938.0,4.0,3.0,32.0,1.0,1.0,1,0
1,24.0,3758.0,1.0,4.0,23.0,1.0,1.0,0,1
1,36.0,2273.0,3.0,1.0,32.0,2.0,2.0,1,1
1,9.0,1980.0,2.0,2.0,19.0,2.0,1.0,0,0
1,18.0,1442.0,4.0,4.0,32.0,2.0,2.0,1,0
1,24.0,5152.0,4.0,2.0,25.0,1.0,1.0,1,1
1,30.0,10623.0,3.0,4.0,38.0,3.0,2.0,1,1
1,9.0,2134.0,4.0,4.0,48.0,3.0,1.0,1,1
1,30.0,11998.0,1.0,1.0,34.0,1.0,1.0,1,0
1,15.0,3959.0,3.0,2.0,29.0,1.0,1.0,0,0
1,36.0,9398.0,1.0,4.0,28.0,1.0,1.0,1,0
1,36.0,4795.0,4.0,1.0,30.0,1.0,1.0,0,1
1,36.0,6948.0,2.0,2.0,35.0,1.0,1.0,1,1
1,36.0,1953.0,4.0,4.0,61.0,1.0,1.0,1,0
1,24.0,1546.0,4.0,4.0,24.0,1.0,1.0,1,0
1,24.0,2578.0,2.0,2.0,34.0,1.0,1.0,1,1
1,12.0,1107.0,2.0,2.0,20.0,1.0,2.0,1,1
1,24.0,4057.0,3.0,3.0,43.0,1.0,1.0,1,0
1,18.0,2779.0,1.0,3.0,21.0,1.0,1.0,1,1
1,9.0,2753.0,3.0,4.0,35.0,1.0,1.0,1,1
1,12.0,754.0,4.0,4.0,38.0,2.0,1.0,1,1
1,12.0,2748.0,2.0,4.0,57.0,3.0,1.0,0,1
1,12.0,1262.0,3.0,2.0,25.0,1.0,1.0,1,1
1,11.0,2142.0,1.0,2.0,28.0,1.0,1.0,1,1
1,12.0,3077.0,2.0,4.0,52.0,1.0,1.0,1,1
1,6.0,1543.0,4.0,2.0,33.0,1.0,1.0,1,1
1,24.0,1525.0,4.0,3.0,34.0,1.0,2.0,0,1
1,48.0,10222.0,4.0,3.0,37.0,1.0,1.0,1,1
1,12.0,2577.0,2.0,1.0,42.0,1.0,1.0,1,1
1,12.0,1657.0,2.0,2.0,27.0,1.0,1.0,1,1
0,6.0,590.0,3.0,3.0,26.0,1.0,1.0,1,1
1,24.0,1469.0,4.0,4.0,41.0,1.0,1.0,1,1
1,48.0,10127.0,2.0,2.0,44.0,1.0,1.0,1,0
1,27.0,4526.0,4.0,2.0,32.0,2.0,2.0,1,1
1,18.0,2320.0,2.0,3.0,34.0,2.0,1.0,1,1
1,18.0,4594.0,3.0,2.0,32.0,1.0,1.0,1,1
1,36.0,9857.0,1.0,3.0,31.0,2.0,2.0,1,1
1,24.0,5152.0,4.0,2.0,25.0,1.0,1.0,1,1
1,18.0,1056.0,3.0,3.0,30.0,2.0,1.0,1,0
0,4.0,1494.0,1.0,2.0,29.0,1.0,2.0,1,1
1,15.0,4623.0,3.0,2.0,40.0,1.0,1.0,1,0
1,6.0,672.0,1.0,4.0,54.0,1.0,1.0,0,1
1,36.0,2273.0,3.0,1.0,32.0,2.0,2.0,1,1
1,24.0,1413.0,4.0,2.0,28.0,1.0,1.0,1,1
1,6.0,433.0,4.0,2.0,24.0,1.0,2.0,0,0
1,21.0,2476.0,4.0,4.0,46.0,1.0,1.0,1,1
1,12.0,1768.0,3.0,2.0,24.0,1.0,1.0,1,1
1,6.0,2978.0,1.0,2.0,32.0,1.0,1.0,1,1
1,60.0,15653.0,2.0,4.0,21.0,2.0,1.0,1,1
1,24.0,1258.0,4.0,1.0,25.0,1.0,1.0,1,1
1,10.0,1521.0,4.0,2.0,31.0,1.0,1.0,1,1
1,24.0,2718.0,3.0,4.0,20.0,1.0,1.0,0,0
1,24.0,1603.0,4.0,4.0,55.0,1.0,1.0,0,1
1,48.0,7685.0,2.0,4.0,37.0,1.0,1.0,0,0
1,24.0,2828.0,4.0,4.0,22.0,1.0,1.0,1,1
1,24.0,3430.0,3.0,2.0,31.0,1.0,2.0,1,1
1,18.0,1216.0,4.0,3.0,23.0,1.0,1.0,0,0
1,12.0,1402.0,3.0,4.0,37.0,1.0,1.0,0,1
1,30.0,4583.0,2.0,2.0,32.0,2.0,1.0,1,1
1,9.0,745.0,3.0,2.0,28.0,1.0,1.0,0,0
1,30.0,5771.0,4.0,2.0,25.0,2.0,1.0,0,1
1,12.0,2859.0,4.0,4.0,38.0,1.0,1.0,1,1
1,12.0,2149.0,4.0,1.0,29.0,1.0,1.0,1,0
1,6.0,1237.0,1.0,1.0,27.0,2.0,1.0,0,1
1,24.0,4736.0,2.0,4.0,25.0,1.0,1.0,0,0
1,18.0,3190.0,2.0,2.0,24.0,1.0,1.0,0,0
1,36.0,8947.0,3.0,2.0,31.0,1.0,2.0,1,1
1,18.0,7511.0,1.0,4.0,51.0,1.0,2.0,1,0
1,21.0,2767.0,4.0,2.0,61.0,2.0,1.0,1,0
1,24.0,3757.0,4.0,4.0,62.0,1.0,1.0,0,1
1,48.0,6999.0,1.0,1.0,34.0,2.0,1.0,1,0
1,6.0,932.0,3.0,2.0,24.0,1.0,1.0,0,1
1,24.0,3757.0,4.0,4.0,62.0,1.0,1.0,0,1
1,24.0,1393.0,2.0,2.0,31.0,1.0,1.0,1,1
1,30.0,6350.0,4.0,4.0,31.0,1.0,1.0,1,0
1,6.0,1740.0,2.0,2.0,30.0,2.0,1.0,1,1
1,12.0,3651.0,1.0,3.0,31.0,1.0,2.0,1,1
1,12.0,2578.0,3.0,4.0,55.0,1.0,1.0,0,1
1,36.0,7678.0,2.0,4.0,40.0,2.0,1.0,0,1
1,12.0,1262.0,2.0,4.0,49.0,1.0,1.0,1,1
1,24.0,5804.0,4.0,2.0,27.0,2.0,1.0,1,1
1,6.0,518.0,3.0,1.0,29.0,1.0,1.0,0,1
1,12.0,1291.0,4.0,2.0,35.0,2.0,1.0,0,1
1,48.0,6681.0,4.0,4.0,38.0,1.0,2.0,1,1
1,9.0,1138.0,4.0,4.0,25.0,2.0,1.0,1,1
1,24.0,2483.0,4.0,4.0,22.0,1.0,1.0,1,1
1,12.0,1185.0,3.0,2.0,27.0,2.0,1.0,0,1
1,11.0,4771.0,2.0,4.0,51.0,1.0,1.0,1,1
1,6.0,1236.0,2.0,4.0,50.0,1.0,1.0,1,1
1,12.0,2149.0,4.0,1.0,29.0,1.0,1.0,1,0
1,15.0,3643.0,1.0,4.0,27.0,2.0,1.0,0,1
1,9.0,2030.0,2.0,1.0,24.0,1.0,1.0,1,1
1,18.0,1028.0,4.0,3.0,36.0,2.0,1.0,0,1
1,18.0,1961.0,3.0,2.0,23.0,1.0,1.0,0,1
1,18.0,1042.0,4.0,2.0,33.0,1.0,1.0,0,0
1,24.0,4110.0,3.0,4.0,23.0,2.0,2.0,1,0
1,24.0,12579.0,4.0,2.0,44.0,1.0,1.0,0,0
1,9.0,2301.0,2.0,4.0,22.0,1.0,1.0,0,1
1,24.0,2835.0,3.0,4.0,53.0,1.0,1.0,1,1
1,33.0,4281.0,1.0,4.0,23.0,2.0,1.0,0,0
1,6.0,2080.0,1.0,2.0,24.0,1.0,1.0,1,1
1,12.0,3017.0,3.0,1.0,34.0,1.0,1.0,0,1
1,24.0,1333.0,4.0,2.0,43.0,2.0,2.0,1,0
1,48.0,4605.0,3.0,4.0,24.0,2.0,2.0,1,0
1,36.0,1819.0,4.0,4.0,37.0,1.0,1.0,1,0
1,28.0,2743.0,4.0,2.0,29.0,2.0,1.0,1,1
1,6.0,518.0,3.0,1.0,29.0,1.0,1.0,0,1
1,36.0,6948.0,2.0,2.0,35.0,1.0,1.0,1,1
1,24.0,11938.0,2.0,3.0,39.0,2.0,2.0,1,0
1,24.0,1552.0,3.0,1.0,32.0,1.0,2.0,1,1
1,24.0,1516.0,4.0,1.0,43.0,2.0,1.0,0,1
1,30.0,7596.0,1.0,4.0,63.0,2.0,1.0,1,1
1,36.0,10477.0,2.0,4.0,42.0,2.0,1.0,1,1
0,15.0,1053.0,4.0,2.0,27.0,1.0,1.0,1,1
1,6.0,426.0,4.0,4.0,39.0,1.0,1.0,1,1
1,24.0,2910.0,2.0,1.0,34.0,1.0,1.0,1,1
1,15.0,2631.0,2.0,4.0,28.0,2.0,1.0,0,0
1,15.0,1512.0,3.0,3.0,61.0,2.0,1.0,1,0
1,6.0,1743.0,1.0,2.0,34.0,2.0,1.0,1,1
1,6.0,931.0,1.0,1.0,32.0,1.0,1.0,0,0
1,12.0,1372.0,2.0,3.0,36.0,1.0,1.0,1,0
1,9.0,5129.0,2.0,4.0,74.0,1.0,2.0,0,0
1,15.0,1532.0,4.0,3.0,31.0,1.0,1.0,0,1
1,60.0,14782.0,3.0,4.0,60.0,2.0,1.0,0,0
1,7.0,2329.0,1.0,1.0,45.0,1.0,1.0,0,1
1,15.0,1829.0,4.0,4.0,46.0,2.0,1.0,1,1
1,12.0,1228.0,4.0,2.0,24.0,1.0,1.0,0,0
1,24.0,2910.0,2.0,1.0,34.0,1.0,1.0,1,1
0,48.0,18424.0,1.0,2.0,32.0,1.0,1.0,0,0
1,48.0,8358.0,1.0,1.0,30.0,2.0,1.0,0,1
1,48.0,7629.0,4.0,2.0,46.0,2.0,2.0,1,1
0,6.0,1361.0,2.0,4.0,40.0,1.0,2.0,1,1
1,36.0,5800.0,3.0,4.0,34.0,2.0,1.0,1,1
1,36.0,2394.0,4.0,4.0,25.0,1.0,1.0,0,1
1,24.0,1927.0,3.0,2.0,33.0,2.0,1.0,0,1
1,24.0,2978.0,4.0,4.0,32.0,2.0,2.0,1,1
1,24.0,3181.0,4.0,4.0,26.0,1.0,1.0,0,1
1,18.0,3213.0,1.0,3.0,25.0,1.0,1.0,1,1
1,36.0,4463.0,4.0,2.0,26.0,2.0,1.0,1,0
1,12.0,1860.0,4.0,2.0,34.0,2.0,1.0,1,1
1,30.0,2503.0,4.0,2.0,41.0,2.0,1.0,1,1
0,24.0,1747.0,4.0,1.0,24.0,1.0,1.0,1,1
1,45.0,11816.0,2.0,4.0,29.0,2.0,1.0,1,0
1,28.0,4006.0,3.0,2.0,45.0,1.0,1.0,1,0
1,36.0,1842.0,4.0,4.0,34.0,1.0,1.0,0,0
1,12.0,697.0,4.0,2.0,46.0,2.0,1.0,1,0
1,10.0,1347.0,4.0,2.0,27.0,2.0,1.0,1,1
1,36.0,3349.0,4.0,2.0,28.0,1.0,1.0,0,0
1,12.0,3573.0,1.0,1.0,23.0,1.0,1.0,0,1
1,6.0,1203.0,3.0,2.0,43.0,1.0,1.0,1,1
1,12.0,1657.0,2.0,2.0,27.0,1.0,1.0,1,1
1,48.0,7629.0,4.0,2.0,46.0,2.0,2.0,1,1
1,36.0,6304.0,4.0,4.0,36.0,2.0,1.0,1,1
1,12.0,2214.0,4.0,3.0,24.0,1.0,1.0,1,1
1,21.0,2745.0,3.0,2.0,32.0,2.0,1.0,1,1
1,12.0,2578.0,3.0,4.0,55.0,1.0,1.0,0,1
1,12.0,2292.0,4.0,2.0,42.0,2.0,1.0,1,0
1,24.0,1275.0,2.0,4.0,36.0,2.0,1.0,1,1
1,30.0,7596.0,1.0,4.0,63.0,2.0,1.0,1,1
0,9.0,959.0,1.0,2.0,29.0,1.0,1.0,0,0
1,12.0,1893.0,4.0,4.0,29.0,1.0,1.0,0,1
1,12.0,1881.0,2.0,2.0,44.0,1.0,1.0,0,1
1,18.0,1530.0,3.0,2.0,32.0,2.0,1.0,1,0
1,18.0,1880.0,4.0,1.0,32.0,2.0,1.0,1,1
1,9.0,1478.0,4.0,2.0,22.0,1.0,1.0,1,0
1,6.0,428.0,2.0,1.0,49.0,1.0,1.0,0,1
1,12.0,1495.0,4.0,1.0,38.0,2.0,2.0,1,1
1,24.0,1659.0,4.0,2.0,29.0,1.0,1.0,0,0
1,6.0,362.0,4.0,4.0,52.0,2.0,1.0,0,1
1,11.0,2142.0,1.0,2.0,28.0,1.0,1.0,1,1
1,24.0,5433.0,2.0,4.0,26.0,1.0,1.0,0,1
1,12.0,1344.0,4.0,2.0,43.0,2.0,2.0,1,1
1,24.0,929.0,4.0,2.0,31.0,1.0,1.0,1,1
1,48.0,3051.0,3.0,4.0,54.0,1.0,1.0,1,0
1,13.0,1409.0,2.0,4.0,64.0,1.0,1.0,0,1
1,7.0,2415.0,3.0,2.0,34.0,1.0,1.0,1,1
1,24.0,1585.0,4.0,3.0,40.0,2.0,1.0,1,1
1,18.0,1943.0,4.0,4.0,23.0,1.0,1.0,0,0
1,12.0,2577.0,2.0,1.0,42.0,1.0,1.0,1,1
1,12.0,888.0,4.0,4.0,41.0,1.0,2.0,1,0
1,24.0,2346.0,4.0,3.0,35.0,2.0,1.0,1,1
1,12.0,2141.0,3.0,1.0,35.0,1.0,1.0,1,1
1,24.0,2760.0,4.0,4.0,36.0,1.0,1.0,1,1
1,10.0,1347.0,4.0,2.0,27.0,2.0,1.0,1,1
1,24.0,4042.0,3.0,4.0,43.0,2.0,1.0,1,1
1,48.0,3931.0,4.0,4.0,46.0,1.0,2.0,1,0
1,24.0,1585.0,4.0,3.0,40.0,2.0,1.0,1,1
1,15.0,2631.0,3.0,2.0,25.0,1.0,1.0,0,1
1,16.0,2625.0,2.0,4.0,43.0,1.0,1.0,1,0
1,6.0,426.0,4.0,4.0,39.0,1.0,1.0,1,1
1,18.0,866.0,4.0,2.0,25.0,1.0,1.0,1,1
1,12.0,1168.0,4.0,3.0,27.0,1.0,1.0,1,1
1,21.0,3160.0,4.0,3.0,41.0,1.0,1.0,1,1
1,24.0,1901.0,4.0,4.0,29.0,1.0,1.0,1,1
1,6.0,3518.0,2.0,3.0,26.0,1.0,1.0,1,1
1,14.0,3973.0,1.0,4.0,22.0,1.0,1.0,1,1
1,6.0,753.0,2.0,3.0,64.0,1.0,1.0,0,1
1,12.0,2579.0,4.0,1.0,33.0,1.0,2.0,1,0
1,24.0,5433.0,2.0,4.0,26.0,1.0,1.0,0,1
1,24.0,2346.0,4.0,3.0,35.0,2.0,1.0,1,1
1,12.0,1262.0,2.0,4.0,49.0,1.0,1.0,1,1
1,6.0,1169.0,4.0,4.0,67.0,2.0,1.0,1,1
1,30.0,1908.0,4.0,4.0,66.0,1.0,1.0,1,0
1,10.0,894.0,4.0,3.0,40.0,1.0,1.0,0,1
1,39.0,14179.0,4.0,4.0,30.0,2.0,1.0,1,1
1,24.0,2718.0,3.0,4.0,20.0,1.0,1.0,0,0
1,42.0,3394.0,4.0,4.0,65.0,2.0,1.0,1,1
1,18.0,1984.0,4.0,4.0,47.0,2.0,1.0,1,1
1,12.0,2759.0,2.0,4.0,34.0,2.0,1.0,1,1
1,6.0,1169.0,4.0,4.0,67.0,2.0,1.0,1,1
